Tipo_esercizio_storico_pe,Insegna,Tipo_via,Descrizione_via,Civico,Codice_via,ZD,Forma_vendita,Settore_storico_pe,Superficie_somministrazione,Isolato,Forma_commercio_solo_somministrazione_boolean,Forma_commercio_somministrazione/minuto_boolean,Forma_commercio_prev_somministrazione_boolean,Forma_commercio_prev_minuto_boolean,Ingresso
pizzeria,trancio di virgilio,VIA,MONTI VINCENZO,260,6155,1,al tavolo,ristorante,84.0,233,False,False,True,False,ACCESSO ESTERNO
pizzeria,trat. pizz. monopoli,CSO,SEMPIONE,880,7137,8,misto,pizzeria;pizzeria e simili;ristorante;trattoria,51.0,25,True,False,True,False,ACCESSO ESTERNO
pizzeria,tratt.cinese long chang,VIA,SARPI PAOLO,420,7210,8,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;ristorante,49.0,73,True,False,True,False,ACCESSO ESTERNO
pizzeria,tratt.pizzeria strambio 6,VIA,STRAMBIO GAETANO,60,3168,3,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;pizzeria e simili;ristorante;tavola calda,94.0,149,True,False,True,False,ACCESSO ESTERNO
pizzeria,valema rist. pizzeria,VIA,FELTRE,270,2652,3,al tavolo,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;pizzeria e simili;ristorante,214.0,60,True,False,True,False,ACCESSO ESTERNO
pizzeria,viva,VLE,MARTINI ENRICO,90,4175,4,al tavolo,"bar caffetteria;pizzeria;pizzeria e simili;ristorante;tavola calda,self service,fast food",244.0,137,True,False,True,False,ACCESSO ESTERNO
pizzeria,willy 3,VLE,MONTE NERO,480,3062,4,al tavolo,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;pizzeria e simili;tavola calda,100.0,93,True,False,True,False,ACCESSO ESTERNO
pizzeria e simili,unspecified,PZA,BORROMEO,50,631,1,misto,pizzeria e simili,58.0,431,True,False,True,False,ACCESSO ESTERNO
pizzeria e simili,unspecified,VIA,ARGELATI FILIPPO,120,5152,6,misto,pizzeria e simili,44.0,72,True,False,True,False,ACCESSO ESTERNO
pizzeria e simili,unspecified,VIA,DELLE FORZE ARMATE,3530,6643,7,misto,bar gastronomici e simili;pizzeria e simili,53.0,154,True,False,True,False,ACCESSO ESTERNO
pizzeria e simili,unspecified,VIA,FERRIERI ENZO,160,6367,7,misto,bar caffetteria;pizzeria e simili,85.0,10,True,False,True,False,ACCESSO ESTERNO
pizzeria e simili,unspecified,VIA,GHERARDINI GIOVANNI,20,7140,1,misto,bar caffetteria;pizzeria e simili,97.0,131,True,False,True,False,ACCESSO ESTERNO
pizzeria e simili,unspecified,VIA,ROCCA D'ANFO,40,1556,9,al banco,"pizzeria e simili;tavola calda,self service,fast food",22.0,91,True,False,True,False,ACCESSO ESTERNO
pizzeria e simili,unspecified,VIA,SAN PROSPERO,40,721,1,misto,pizzeria e simili,39.0,377,False,False,True,False,ACCESSO ESTERNO
pizzeria e simili,unspecified,VIA,SCHERILLO MICHELE,60,1569,9,misto,pizzeria e simili,55.0,40,True,False,True,False,ACCESSO ESTERNO
pizzeria e simili,unspecified,VIA,SOLARI ANDREA,10,5111,6,misto,pizzeria e simili,53.0,27,True,False,True,False,ACCESSO ESTERNO
pizzeria e simili,unspecified,VIA,TORRE CARLO,22,5271,6,misto,bar caffetteria;pizzeria e simili;seconda bottiglia,335.0,63,True,False,True,False,ACCESSO ESTERNO
pizzeria e simili,big pizza,VIA,CADORE,310,3077,4,misto,bar caffetteria;pizzeria e simili;ristorante,51.0,73,True,False,True,False,ACCESSO ESTERNO
pizzeria e simili,geco sas,VIA,MONTEGANI LODOVICO,620,5330,5,misto,pizzeria e simili,107.0,42,True,False,True,False,ACCESSO ESTERNO
pizzeria e simili,la tarantella,VIA,MAZZALI GUIDO,50,2088,3,misto,bar gastronomici e simili;pizzeria e simili,87.0,54,True,False,True,False,ACCESSO ESTERNO
pizzeria e simili,mama burger,VIA,PISANI VITTOR,140,1201,2,misto,pizzeria e simili,14.0,69,True,False,True,False,ACCESSO ESTERNO
pizzeria e simili,pizzeria da romano,CSO,LODI,120,4068,5,misto,pizzeria e simili,27.0,192,True,False,True,False,ACCESSO ESTERNO
pizzeria e simili,pizzeria tartini,VIA,VINCENZO DA SEREGNO,450,1557,9,misto,pizzeria e simili;ristorante,38.0,57,True,False,True,False,ACCESSO ESTERNO
prodotti di gastronomia,unspecified,VIA,ROMANO GIULIO,150,4057,5,misto,bar caffetteria;bar gastronomici e simili;prodotti di gastronomia,86.0,122,True,False,True,False,ACCESSO ESTERNO
prodotti di gastronomia,al panino 900,VLE,CONI ZUGNA,540,5110,6,misto,bar caffetteria;bar gastronomici e simili;giochi legge 388/2000;prodotti di gastronomia,58.0,27,False,True,True,False,ACCESSO ESTERNO
prodotti di gastronomia,caffe  il veliero,VIA,CASTEL MORRONE,190,3185,3,al banco,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia,29.0,160,True,False,True,False,ACCESSO ESTERNO
prodotti di gastronomia,dulcis in fundo,VIA,ZURETTI GIANFRANCO,550,1216,2,al tavolo,"bar caffetteria;bar,pasticceria,gelateria,cremeria,creperia;gelateria;genere merceologico soggetto ad autorizzazione sanitaria;ristorante",100.0,135,True,False,True,False,ACCESSO ESTERNO
prodotti di gastronomia,happy bar,VIA,SALUTATI COLUCCIO,170,6197,7,al banco,bar caffetteria;bar gastronomici e simili;prodotti di gastronomia,20.0,258,False,True,False,True,ACCESSO ESTERNO
prodotti di gastronomia,road house bar legnano,VIA,LEGNANO,180,7082,1,misto,bar caffetteria;prodotti di gastronomia;tavola fredda,96.0,170,True,False,True,False,ACCESSO ESTERNO
prodotti di gastronomia,rosticceria galli,CSO,VERCELLI,80,6193,7,al banco,"cibi cotti;genere merceologico soggetto ad autorizzazione sanitaria;tavola calda,self service,fast food",12.0,217,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,ALZ,NAVIGLIO GRANDE,360,5144,6,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;ristorante,95.0,51,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,ALZ,NAVIGLIO GRANDE,540,5144,6,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;ristorante,87.0,50,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,BST,DI PORTA VOLTA,50,1066,1,misto,"bar caffetteria;bar gastronomici e simili;disco piano american bar serali;genere merceologico soggetto ad autorizzazione sanitaria;ristorante;seconda bottiglia;tavola fredda;wine,birreria,pub,enoteca,caffetteria,the",196.0,124,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,CSO,DI PORTA ROMANA,1030,402,1,misto,genere merceologico soggetto ad autorizzazione sanitaria;ristorante;trattoria,82.0,38,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,CSO,DI PORTA ROMANA,1200,402,1,misto,genere merceologico soggetto ad autorizzazione sanitaria;ristorante,60.0,118,False,False,False,False,ACCESSO ESTERNO
ristorante,unspecified,CSO,DI PORTA TICINESE,690,541,1,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;ristorante,109.0,126,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,CSO,DI PORTA TICINESE,60,541,1,misto,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;ristorante,80.0,277,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,CSO,DI PORTA VIGENTINA,310,4026,1,al tavolo,ristorante,53.0,42,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,CSO,GARIBALDI GIUSEPPE,90,1010,1,misto,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;pizzeria e simili;ristorante,99.0,243,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,CSO,GENOVA,30,5164,1,misto,"bar caffetteria;bar gastronomici e simili;bar,pasticceria,gelateria,cremeria,creperia;ristorante",138.0,219,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,CSO,LODI,40,4068,5,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;pizzeria e simili;ristorante;tavola calda,120.0,191,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,CSO,LODI,700,4068,4,misto,"bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;ristorante;wine,birreria,pub,enoteca,caffetteria,the",173.0,24,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VLE,CORSICA,30,3262,4,misto,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;pizzeria e simili;ristorante,252.0,263,True,False,True,False,
ristorante,unspecified,CSO,MONFORTE,160,348,1,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;ristorante,120.0,116,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,CSO,SEMPIONE,30,7137,1,al tavolo,bar caffetteria;cibi cotti;genere merceologico soggetto ad autorizzazione sanitaria,105.0,138,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,CSO,SEMPIONE,880,7137,8,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;ristorante,48.0,25,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,CSO,VENEZIA,310,238,1,al banco,ristorante,155.0,186,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,LGO,LA FOPPA,50,1033,1,misto,genere merceologico soggetto ad autorizzazione sanitaria;ristorante,32.0,4,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,PLE,CANTORE ANTONIO,30,5103,6,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;ristorante,103.0,57,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,PLE,GIOVANNI DALLE BANDE NERE,90,6614,6,misto,pizzeria;pizzeria e simili;ristorante,60.0,211,False,False,False,False,ACCESSO ESTERNO
ristorante,unspecified,PLE,MORANDI RODOLFO,20,2091,1,misto,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;ristorante,153.0,468,False,True,True,False,ACCESSO ESTERNO
ristorante,unspecified,PZA,BELFANTI SERAFINO,60,5270,6,al tavolo,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;pizzeria e simili;ristorante,168.0,82,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,PZA,DE ANGELI ERNESTO,10,6276,7,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;ristorante,113.0,218,True,False,True,False,LI ERNESTO N. 1
ristorante,unspecified,PZA,DEI MERCANTI,170,546,1,al tavolo,ristorante,70.0,436,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,PZA,DEL LIBERTY,80,98,1,al tavolo,"bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;pizzeria e simili;ristorante;wine,birreria,pub,enoteca,caffetteria,the",425.0,361,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,PZA,DIAZ ARMANDO,50,339,1,misto,"bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;ristorante;wine,birreria,pub,enoteca,caffetteria,the",240.0,422,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,PZA,EMILIA,40,3113,4,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;ristorante,176.0,248,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,PZA,MENTANA,810,560,1,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;ristorante,90.0,402,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,PZA,MONTE TITANO,40,2654,3,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;pizzeria e simili;ristorante,237.0,93,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,PZA,VIRGILIO,30,6160,1,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;ristorante,170.0,228,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,ALEARDI ALEARDO,220,7209,8,misto,ristorante,75.0,65,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,ALGAROTTI FRANCESCO,200,1161,2,al tavolo,ristorante;trattoria,132.0,239,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,AMEDEI,10,529,1,al tavolo,ristorante,121.0,426,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,AMEDEI,80,529,1,al tavolo,ristorante,130.0,353,False,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,ANGELO DELLA PERGOLA,40,1137,9,al tavolo,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;ristorante,113.0,266,True,False,True,False,LO DELLA PERGOLA N. 4
ristorante,unspecified,VIA,APPIANI ANDREA,90,1050,1,misto,ristorante,120.0,88,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,ARCHIMEDE,430,3086,4,misto,bar caffetteria;ristorante,156.0,17,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,ARIMONDI GIUSEPPE,10,7179,8,misto,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;ristorante,84.0,331,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,ATENE,20,2371,2,al banco,genere merceologico soggetto ad autorizzazione sanitaria;ristorante,121.0,283,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,BASSI UGO,80,1143,9,misto,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;pizzeria e simili;ristorante,200.0,258,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,BATTISTOTTI SASSI LUISA,110,3273,4,self service,bar caffetteria;pizzeria e simili;ristorante,250.0,253,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,BEATO ANGELICO,290,3204,3,al tavolo,bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;ristorante,58.0,161,True,False,True,False,LICO N. 29
ristorante,unspecified,VIA,BELLOTTI FELICE,40,3070,3,al tavolo,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;pizzeria e simili;ristorante,157.0,165,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,BENSI GIOVANNI,120,6857,6,al tavolo,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;ristorante;tavola fredda,465.0,86,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,BERGOGNONE AMBROGIO DA FOSSANO,160,5130,6,misto,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;pizzeria e simili;ristorante,161.0,24,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,BERTELLI LUIGI,40,2358,2,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;ristorante,162.0,177,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,BOCCACCIO GIOVANNI,40,6158,1,al banco,"bar caffetteria;bar gastronomici e simili;bar,pasticceria,gelateria,cremeria,creperia;genere merceologico soggetto ad autorizzazione sanitaria;ristorante",190.0,245,True,False,True,False,INCR.V.METASTASIO/LEOPARD
ristorante,unspecified,VIA,BONGHI RUGGERO,120,5247,5,misto,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;ristorante,89.0,9,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,BONNET NINO,70,1109,9,al tavolo,bar caffetteria;bigliardino elettrico;ristorante,134.0,315,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,BORDONI ANTONIO,810,1180,9,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;ristorante,140.0,303,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,BORSIERI PIETRO,270,1128,9,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;ristorante,86.0,266,False,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,BOTTA CARLO,40,4069,4,self service,"bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;ristorante;tavola calda,self service,fast food",178.0,164,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,BROGGI GIUSEPPE,50,2150,3,misto,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;pizzeria e simili;ristorante,105.0,80,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,BUONARROTI MICHELANGELO,160,6253,7,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;pizzeria e simili;ristorante,56.0,195,True,False,True,False,LO N. 16
ristorante,unspecified,VIA,CADORE,150,3077,4,al tavolo,pizzeria;pizzeria e simili;ristorante,86.0,60,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,CAPOLAGO,10,3293,4,al tavolo,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;pizzeria e simili;ristorante,87.0,218,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,CASTALDI PANFILO,270,2119,3,misto,bar caffetteria;cucina tipica lombarda;genere merceologico soggetto ad autorizzazione sanitaria;ristorante,38.0,129,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,CASTALDI PANFILO,330,2119,3,al tavolo,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;ristorante,158.0,130,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,CASTALDI PANFILO,40,2119,2,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;ristorante,68.0,132,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,CAVRIANA,260,3317,4,misto,bar gastronomici e simili;pizzeria e simili;ristorante,274.0,27,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,CENISIO,400,7184,8,al tavolo,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;ristorante,36.0,14,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,CHIETI,10,7193,8,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;trattoria,57.0,47,True,False,True,False,V. P.DELLA FRANCES
ristorante,unspecified,VIA,CIOVASSO,40,127,1,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;ristorante,114.0,309,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,COLA DI RIENZO,570,6094,6,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;pizzeria e simili;ristorante,112.0,13,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,COLONNETTA,50,3017,1,al tavolo,pizzeria;ristorante,74.0,199,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,CONCA DEL NAVIGLIO,100,5180,1,al tavolo,"bar caffetteria;disco piano american bar serali;genere merceologico soggetto ad autorizzazione sanitaria;ristorante;wine,birreria,pub,enoteca,caffetteria,the",179.0,258,True,False,True,False,VIA TORTI
ristorante,unspecified,VIA,CONCA DEL NAVIGLIO,370,5180,1,misto,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;ristorante,184.0,128,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,COPERNICO NICCOLO',120,1204,2,misto,cucina tipica lombarda;genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;pizzeria e simili;ristorante,108.0,157,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,CORSICO,10,5157,6,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;ristorante,87.0,57,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,CREMOSANO MARCO,410,6429,8,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;ristorante,134.0,158,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,CRESPI PIETRO,110,2296,2,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;ristorante,113.0,333,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,DE AMICIS EDMONDO,340,574,1,misto,bar caffetteria;carte;ristorante,194.0,278,False,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,DE ANDREIS LUIGI,130,3272,4,al tavolo,genere merceologico soggetto ad autorizzazione sanitaria;pizzeria e simili;ristorante,86.0,271,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,DE CRISTOFORIS CARLO,20,1120,9,misto,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;ristorante,117.0,322,True,False,True,False,CORSO COMO
ristorante,unspecified,VIA,DEI GIGLI,140,6678,6,al tavolo,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;pizzeria e simili;ristorante,100.0,101,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,DELLA COMMENDA,330,3146,1,al tavolo,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;ristorante,81.0,113,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,DELLA MOSCOVA,390,1016,1,misto,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;pizzeria e simili;ristorante,185.0,175,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,DELL'ORSO,10,123,1,al tavolo,ristorante,102.0,311,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,DELL'ORSO,40,123,1,al tavolo,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;ristorante,209.0,310,True,False,True,False,ACCESSO ESTERNO
ristorante,unspecified,VIA,DELL'UNIONE,80,521,1,misto,bar caffetteria;pizzeria;pizzeria e simili;ristorante,267.0,444,True,False,True,False,ACCESSO ESTERNO
